Time,Open,High,Low,Close,IV
20240305-09:28,4760237.5,4760237.5,4758117.5,4758662.5,0.19899322722148022
20240305-09:29,4759055.0,4759435.0,4757750.0,4758307.5,0.1978411702492535
20240305-09:30,4758402.5,4758542.5,4756650.0,4757655.0,0.19594595780456323
20240305-09:31,4757687.5,4761197.5,4757572.5,4760437.5,0.19555665336525027
20240305-09:32,4760350.0,4762725.0,4760327.5,4761647.5,0.19689037552415703
20240305-09:33,4761630.0,4764122.5,4761557.5,4762542.5,0.1976558020596593
20240305-09:34,4762610.0,4762610.0,4761020.0,4761020.0,0.19830978107066732
20240305-09:35,4761170.0,4762080.0,4760300.0,4760300.0,0.1976558329952571
20240305-09:36,4760252.5,4762100.0,4760252.5,4761650.0,0.1974912349498137
20240305-09:37,4761655.0,4762797.5,4761037.5,4762247.5,0.1979193229758014
20240305-09:38,4762172.5,4763770.0,4761977.5,4762910.0,0.19762453758834836
20240305-09:39,4762757.5,4763837.5,4762647.5,4763005.0,0.197259335013728
20240305-09:40,4763135.0,4764042.5,4762122.5,4763127.5,0.19702610056790346
20240305-09:41,4763150.0,4765682.5,4763142.5,4763942.5,0.1972968317791279
20240305-09:42,4763935.0,4764057.5,4763442.5,4763950.0,0.1973492768160708
20240305-09:43,4764082.5,4764660.0,4763222.5,4764352.5,0.1975124961333334
20240305-09:44,4764480.0,4764482.5,4762397.5,4762707.5,0.1971067253036223
20240305-09:45,4762665.0,4762665.0,4759692.5,4759992.5,0.19561543692983133
20240305-09:46,4760305.0,4760812.5,4758185.0,4760812.5,0.19442839382470684
20240305-09:47,4761055.0,4765237.5,4760522.5,4761570.0,0.1943760850804702
20240305-09:48,4761500.0,4762025.0,4760340.0,4761845.0,0.19437878781038323
20240305-09:49,4761942.5,4762235.0,4761337.5,4761867.5,0.19321129622114294
20240305-09:50,4761762.5,4762067.5,4761395.0,4761557.5,0.19223431688658657
20240305-09:51,4761527.5,4761672.5,4760405.0,4760562.5,0.19191930627860662
20240305-09:52,4760540.0,4760540.0,4759550.0,4759795.0,0.19201275989424813
20240305-09:53,4759850.0,4760925.0,4759850.0,4760925.0,0.19270078177134095
20240305-09:54,4760832.5,4764887.5,4760775.0,4763392.5,0.19170002311890066
20240305-09:55,4763375.0,4763375.0,4762057.5,4762057.5,0.19119490684571738
20240305-09:56,4762115.0,4762172.5,4759715.0,4760165.0,0.19122452161865827
20240305-09:57,4760135.0,4761445.0,4759892.5,4759892.5,0.1918276020739937
20240305-09:58,4759792.5,4760300.0,4758250.0,4758620.0,0.1916811326145006
20240305-09:59,4758667.5,4760457.5,4757722.5,4759545.0,0.19003922175540594
20240305-10:00,4759440.0,4759440.0,4755572.5,4755905.0,0.18880806396189315
20240305-10:01,4756357.5,4759467.5,4756247.5,4757992.5,0.1882742689048947
20240305-10:02,4757865.0,4758837.5,4757680.0,4758445.0,0.1882759036620981
20240305-10:03,4758282.5,4759897.5,4758235.0,4759847.5,0.1883283759693128
20240305-10:04,4759557.5,4761675.0,4759322.5,4761287.5,0.1877878406552461
20240305-10:05,4761147.5,4761292.5,4759342.5,4759342.5,0.1874623994279757
20240305-10:06,4759530.0,4759777.5,4759097.5,4759357.5,0.18751317463435851
20240305-10:07,4759395.0,4759820.0,4758652.5,4759717.5,0.1876336809951959
20240305-10:08,4759692.5,4759692.5,4753870.0,4755022.5,0.18811039351726008
20240305-10:09,4755492.5,4757062.5,4754420.0,4754420.0,0.18813825768844894
20240305-10:10,4754492.5,4756090.0,4753902.5,4755962.5,0.1889740580794564
20240305-10:11,4755910.0,4755927.5,4753652.5,4755360.0,0.18920633246040214
20240305-10:12,4755662.5,4758260.0,4755380.0,4757152.5,0.18673135616528672
20240305-10:13,4757102.5,4758450.0,4756800.0,4757555.0,0.1850576316755924
20240305-10:14,4757505.0,4758500.0,4756695.0,4757885.0,0.18474878830238056
20240305-10:15,4757705.0,4758140.0,4757307.5,4757847.5,0.18488232180214262
20240305-10:16,4757812.5,4757812.5,4756482.5,4757545.0,0.18526042847520677
20240305-10:17,4757497.5,4757697.5,4756317.5,4756585.0,0.1854227225032214
20240305-10:18,4756730.0,4757660.0,4756137.5,4756245.0,0.1853950336470557
20240305-10:19,4756207.5,4756207.5,4754790.0,4755955.0,0.18729894891342566
20240305-10:20,4756410.0,4756410.0,4753797.5,4753797.5,0.18667672741163657
20240305-10:21,4753540.0,4753827.5,4750210.0,4752855.0,0.18700066887173017
20240305-10:22,4752750.0,4752750.0,4750150.0,4750150.0,0.1872956989652804
20240305-10:23,4748937.5,4751632.5,4748937.5,4749390.0,0.186225506006064
20240305-10:24,4749632.5,4752092.5,4749405.0,4751372.5,0.18515052859280548
20240305-10:25,4751515.0,4751675.0,4749590.0,4750387.5,0.18512595360205544
20240305-10:26,4750427.5,4750747.5,4749547.5,4750582.5,0.18568457442845437
20240305-10:27,4751122.5,4752090.0,4750695.0,4752090.0,0.18592052121056865
20240305-10:28,4751652.5,4755397.5,4751652.5,4754885.0,0.18454081666387687
20240305-10:29,4755135.0,4756940.0,4755067.5,4756710.0,0.181472631223404
20240305-10:30,4756660.0,4756660.0,4754207.5,4755855.0,0.18123095821837154
20240305-10:31,4755855.0,4755855.0,4754050.0,4754382.5,0.18246576977928078
20240305-10:32,4754385.0,4755132.5,4753070.0,4755132.5,0.18307017077629467
20240305-10:33,4754865.0,4755102.5,4753895.0,4754487.5,0.1842250690890538
20240305-10:34,4754417.5,4754712.5,4754232.5,4754547.5,0.18506561187468
20240305-10:35,4754547.5,4754547.5,4753720.0,4753807.5,0.18487937583016895
20240305-10:36,4754082.5,4754395.0,4753410.0,4754265.0,0.18495714022847606
20240305-10:37,4754282.5,4755512.5,4754035.0,4755127.5,0.18447784818638802
20240305-10:38,4755052.5,4755200.0,4754167.5,4754677.5,0.1847562177078373
20240305-10:39,4754677.5,4755487.5,4754247.5,4755477.5,0.1844723090052575
20240305-10:40,4755462.5,4758947.5,4755402.5,4758672.5,0.18152082383675114
20240305-10:41,4758312.5,4758312.5,4756260.0,4758287.5,0.1815224170265149
20240305-10:42,4758300.0,4758535.0,4757697.5,4757797.5,0.18179240196226149
20240305-10:43,4757945.0,4759442.5,4757945.0,4759360.0,0.1813979627243829
20240305-10:44,4759580.0,4759580.0,4758167.5,4758415.0,0.18132678486485976
20240305-10:45,4758275.0,4758600.0,4757757.5,4758135.0,0.18129143933050373
20240305-10:46,4758202.5,4758472.5,4757350.0,4757927.5,0.18167146372395707
20240305-10:47,4757967.5,4758100.0,4756752.5,4756957.5,0.18167606995813793
20240305-10:48,4756800.0,4759067.5,4756685.0,4758295.0,0.18113199163551452
20240305-10:49,4758385.0,4759322.5,4758210.0,4758582.5,0.1821533077203378
20240305-10:50,4758515.0,4758860.0,4757752.5,4758752.5,0.18256484326647338
20240305-10:51,4758752.5,4758882.5,4758322.5,4758882.5,0.18278729349063397
20240305-10:52,4758890.0,4759137.5,4758440.0,4758700.0,0.1826456989397848
20240305-10:53,4758700.0,4758967.5,4758350.0,4758967.5,0.18273320055695869
20240305-10:54,4758967.5,4758967.5,4757735.0,4758467.5,0.18209614507405256
20240305-10:55,4758577.5,4758950.0,4758077.5,4758450.0,0.18185190198195905
20240305-10:56,4758347.5,4761560.0,4757897.5,4760237.5,0.18164729086052978
20240305-10:57,4760250.0,4760320.0,4755597.5,4758145.0,0.18109785209758247
20240305-10:58,4758130.0,4760795.0,4758130.0,4760455.0,0.18008672291654024
20240305-10:59,4760302.5,4764480.0,4760302.5,4763692.5,0.1802809089285883
20240305-11:00,4763882.5,4765210.0,4763882.5,4765210.0,0.18138745385646118
20240305-11:01,4765200.0,4767492.5,4764630.0,4766000.0,0.18240522444569254
20240305-11:02,4766232.5,4766762.5,4764367.5,4764532.5,0.18309165511607448
20240305-11:03,4764425.0,4764745.0,4763455.0,4763482.5,0.18213946956817825
20240305-11:04,4763535.0,4764800.0,4763475.0,4763580.0,0.1826100501785377
20240305-11:05,4763545.0,4763867.5,4762837.5,4763812.5,0.18246914592759791
20240305-11:06,4763810.0,4764217.5,4762757.5,4763235.0,0.18303633327140031
20240305-11:07,4762850.0,4762882.5,4760670.0,4760922.5,0.18158291686189218
20240305-11:08,4760977.5,4761165.0,4757715.0,4759505.0,0.17949499775884234
20240305-11:09,4759582.5,4760245.0,4759285.0,4759962.5,0.1793547896521967
20240305-11:10,4760165.0,4760865.0,4759292.5,4760057.5,0.1791423847513603
20240305-11:11,4760360.0,4760515.0,4759470.0,4760370.0,0.17897603074684054
20240305-11:12,4760392.5,4761977.5,4760107.5,4761427.5,0.1789964613323742
20240305-11:13,4761580.0,4761580.0,4760292.5,4760830.0,0.1793615783997917
20240305-11:14,4760787.5,4760787.5,4759655.0,4760255.0,0.17949610373856267
20240305-11:15,4760005.0,4760375.0,4759127.5,4759247.5,0.17908826507031436
20240305-11:16,4759162.5,4759240.0,4758805.0,4758857.5,0.17869396201956342
20240305-11:17,4758857.5,4758867.5,4757900.0,4757947.5,0.17844576810947274
20240305-11:18,4757765.0,4758802.5,4757097.5,4758800.0,0.17812378714228136
20240305-11:19,4758682.5,4759567.5,4758622.5,4759417.5,0.178413837719016
20240305-11:20,4759410.0,4759522.5,4758062.5,4758092.5,0.1785140760581151
20240305-11:21,4758325.0,4759047.5,4757482.5,4759047.5,0.17815964603734835
20240305-11:22,4759062.5,4759585.0,4758795.0,4758967.5,0.17783678761403965
20240305-11:23,4759217.5,4759412.5,4754080.0,4754542.5,0.1780834403310858
20240305-11:24,4754360.0,4755265.0,4751782.5,4755265.0,0.17918909163126864
20240305-11:25,4754745.0,4754745.0,4753077.5,4753560.0,0.17928948692997818
20240305-11:26,4753347.5,4754827.5,4753102.5,4754827.5,0.17891597694596476
20240305-11:27,4755100.0,4756320.0,4754750.0,4756057.5,0.17797524305634568
20240305-11:28,4756120.0,4756200.0,4755250.0,4755722.5,0.17862544410742942
20240305-11:29,4755750.0,4757990.0,4755750.0,4757930.0,0.17570218430597564
20240305-11:30,4758270.0,4759862.5,4758132.5,4759862.5,0.17446477816389136
20240305-11:31,4759812.5,4760782.5,4759450.0,4759692.5,0.17435949299323422
20240305-11:32,4759692.5,4761392.5,4759235.0,4761127.5,0.17381966793417072
20240305-11:33,4761200.0,4761210.0,4760167.5,4760167.5,0.17347716543791158
20240305-11:34,4760195.0,4760197.5,4759392.5,4759700.0,0.17313690749585708
20240305-11:35,4759702.5,4760435.0,4758990.0,4759107.5,0.17332701511277387
20240305-11:36,4759155.0,4759272.5,4757865.0,4758595.0,0.1730979453117686
20240305-11:37,4758670.0,4759940.0,4758670.0,4759255.0,0.17368057180285393
20240305-11:38,4759317.5,4759537.5,4758527.5,4759270.0,0.1744306739523251
20240305-11:39,4759357.5,4759785.0,4758962.5,4759785.0,0.1740034763608095
20240305-11:40,4759785.0,4760100.0,4759390.0,4760100.0,0.17351348851286777
20240305-11:41,4760100.0,4761522.5,4759995.0,4761355.0,0.17329742816705998
20240305-11:42,4761345.0,4762302.5,4761152.5,4761277.5,0.1733724725182834
20240305-11:43,4761280.0,4761815.0,4761280.0,4761702.5,0.17321315837638065
20240305-11:44,4761775.0,4762302.5,4761445.0,4761732.5,0.17273088315782756
20240305-11:45,4761732.5,4762200.0,4761177.5,4761292.5,0.1724696415304799
20240305-11:46,4761277.5,4761560.0,4760620.0,4761385.0,0.17185069784116785
20240305-11:47,4761277.5,4762297.5,4761277.5,4762250.0,0.17194022089365305
20240305-11:48,4762275.0,4763632.5,4762022.5,4763632.5,0.17205141189698603
20240305-11:49,4763672.5,4765152.5,4763672.5,4763690.0,0.17236109226450613
20240305-11:50,4763737.5,4764775.0,4763100.0,4764545.0,0.17253034636513184
20240305-11:51,4764527.5,4764850.0,4764252.5,4764255.0,0.17322719594577832
20240305-11:52,4764260.0,4764270.0,4763312.5,4763750.0,0.1732885235087909
20240305-11:53,4763750.0,4766877.5,4763670.0,4765202.5,0.17371972137197828
20240305-11:54,4765027.5,4765870.0,4764532.5,4765870.0,0.1743467200585281
20240305-11:55,4765870.0,4766192.5,4765052.5,4765390.0,0.17432236370803486
20240305-11:56,4765265.0,4766375.0,4765027.5,4765095.0,0.174541370288097
20240305-11:57,4765062.5,4765800.0,4764900.0,4765707.5,0.17559788653019834
20240305-11:58,4765707.5,4767252.5,4765312.5,4766772.5,0.17509428567746874
20240305-11:59,4767117.5,4768410.0,4766977.5,4767617.5,0.17442397511863003
20240305-12:00,4767592.5,4767862.5,4766455.0,4767332.5,0.17303966974158405
20240305-12:01,4767315.0,4769877.5,4767290.0,4767960.0,0.17273279513943357
20240305-12:02,4768140.0,4768755.0,4768140.0,4768722.5,0.17256367227202435
20240305-12:03,4768822.5,4769575.0,4768207.5,4768832.5,0.17259693151902
20240305-12:04,4768832.5,4771122.5,4768680.0,4771080.0,0.17293952887557054
20240305-12:05,4771087.5,4771087.5,4768212.5,4768695.0,0.17337073918477594
20240305-12:06,4768695.0,4768950.0,4766707.5,4767050.0,0.1729571538119229
20240305-12:07,4767070.0,4767497.5,4765385.0,4765385.0,0.17199919763271215
20240305-12:08,4765677.5,4765915.0,4765090.0,4765575.0,0.17195751612378737
20240305-12:09,4765660.0,4765832.5,4764407.5,4765710.0,0.17256138425327067
20240305-12:10,4765707.5,4765950.0,4765055.0,4765600.0,0.17345306509787953
20240305-12:11,4765120.0,4765287.5,4764265.0,4765005.0,0.1736561547541349
20240305-12:12,4765005.0,4765745.0,4765005.0,4765550.0,0.1735771221186588
20240305-12:13,4765417.5,4766387.5,4765400.0,4765800.0,0.17328675447420216
20240305-12:14,4765800.0,4766315.0,4763382.5,4763382.5,0.17402112118643204
20240305-12:15,4763830.0,4764947.5,4761700.0,4761937.5,0.1725735614437608
20240305-12:16,4762410.0,4764577.5,4762410.0,4764570.0,0.17184442719518547
20240305-12:17,4764570.0,4766405.0,4764570.0,4765787.5,0.17106438787575362
20240305-12:18,4765747.5,4766152.5,4765215.0,4765550.0,0.17255947593336632
20240305-12:19,4765750.0,4766905.0,4765750.0,4766905.0,0.17257031046572543
20240305-12:20,4766905.0,4767467.5,4766230.0,4766667.5,0.17085729956345114
20240305-12:21,4766655.0,4766725.0,4765350.0,4765407.5,0.17168704890378084
20240305-12:22,4765410.0,4767795.0,4765250.0,4766362.5,0.17141591459321442
20240305-12:23,4766547.5,4766712.5,4765255.0,4766265.0,0.1720086858193245
20240305-12:24,4766325.0,4767410.0,4765732.5,4765752.5,0.17124376901185298
20240305-12:25,4765677.5,4766250.0,4765210.0,4766237.5,0.17221575192645427
20240305-12:26,4766167.5,4766642.5,4765655.0,4765657.5,0.17142324957075347
20240305-12:27,4765655.0,4766180.0,4764300.0,4764400.0,0.17201112480348307
20240305-12:28,4764497.5,4764615.0,4763337.5,4763370.0,0.17233012319220803
20240305-12:29,4763572.5,4764037.5,4761957.5,4762185.0,0.17144739192071654
20240305-12:30,4762175.0,4763452.5,4761787.5,4763065.0,0.17039457797253665
20240305-12:31,4762815.0,4763125.0,4761200.0,4763077.5,0.17057111389212176
20240305-12:32,4763090.0,4764695.0,4763077.5,4764695.0,0.17045672495154815
20240305-12:33,4764697.5,4765402.5,4764192.5,4765392.5,0.1708469361819197
20240305-12:34,4765370.0,4765477.5,4763952.5,4764610.0,0.17097982974899328
20240305-12:35,4764635.0,4765837.5,4763900.0,4765400.0,0.1708231436181265
20240305-12:36,4765400.0,4766422.5,4765202.5,4765415.0,0.17024976336649789
20240305-12:37,4765492.5,4766795.0,4765477.5,4766657.5,0.1692146808920268
20240305-12:38,4766640.0,4767850.0,4765802.5,4767015.0,0.16903376249298632
20240305-12:39,4767352.5,4769200.0,4766120.0,4769200.0,0.16967958981836057
20240305-12:40,4769197.5,4769237.5,4768100.0,4769225.0,0.17027503474787506
20240305-12:41,4769200.0,4769245.0,4766927.5,4767885.0,0.17034883784525698
20240305-12:42,4767887.5,4769200.0,4767162.5,4768667.5,0.17064709751371307
20240305-12:43,4768812.5,4769050.0,4767642.5,4767957.5,0.17055840264545447
20240305-12:44,4768007.5,4770620.0,4767865.0,4770270.0,0.17051849626146204
20240305-12:45,4769800.0,4771020.0,4768925.0,4770487.5,0.1707075878271595
20240305-12:46,4770322.5,4771802.5,4769555.0,4771190.0,0.17066867676320274
20240305-12:47,4771202.5,4771700.0,4770562.5,4770665.0,0.17030920692014864
20240305-12:48,4770657.5,4772177.5,4770262.5,4771750.0,0.17039575928209175
20240305-12:49,4771950.0,4779807.5,4771950.0,4779787.5,0.17708698411468177
20240305-12:50,4779797.5,4787130.0,4779797.5,4787130.0,0.18073895979677806
20240305-12:51,4787725.0,4795400.0,4787725.0,4793192.5,0.1819976427497015
20240305-12:52,4793375.0,4793875.0,4789065.0,4792710.0,0.17892590305629852
20240305-12:53,4793002.5,4796552.5,4792585.0,4796477.5,0.18011714628055692
20240305-12:54,4796782.5,4798652.5,4794882.5,4798437.5,0.17990539199433198
20240305-12:55,4798687.5,4799105.0,4795560.0,4796137.5,0.1800582467012167
20240305-12:56,4796035.0,4801310.0,4796035.0,4800695.0,0.18122388669295705
20240305-12:57,4800652.5,4800652.5,4796437.5,4799695.0,0.18035803006194023
20240305-12:58,4799685.0,4800545.0,4797957.5,4798575.0,0.1799210230422852
20240305-12:59,4798697.5,4802067.5,4798697.5,4800927.5,0.18080685827869
20240305-13:00,4800975.0,4803455.0,4800915.0,4803332.5,0.1782327694501052
20240305-13:01,4803347.5,4804592.5,4800857.5,4801170.0,0.17523629137710875
20240305-13:02,4801365.0,4801475.0,4797777.5,4797872.5,0.17445066974528886
20240305-13:03,4798002.5,4798805.0,4794397.5,4795412.5,0.17403575619642075
20240305-13:04,4795910.0,4797702.5,4794730.0,4795815.0,0.17389163697179322
20240305-13:05,4795712.5,4796875.0,4793790.0,4795227.5,0.17490786385925935
20240305-13:06,4795115.0,4796337.5,4794982.5,4795862.5,0.1757607768719586
20240305-13:07,4795700.0,4796160.0,4793850.0,4795455.0,0.17492081694910092
20240305-13:08,4795407.5,4795430.0,4793100.0,4793142.5,0.17422939112063973
20240305-13:09,4793340.0,4793340.0,4790370.0,4792947.5,0.17627854804949844
20240305-13:10,4792795.0,4794080.0,4789967.5,4792702.5,0.17545044760119635
20240305-13:11,4792350.0,4794115.0,4792170.0,4793405.0,0.17567656172707138
20240305-13:12,4793097.5,4794835.0,4791787.5,4793807.5,0.1759825815752049
20240305-13:13,4793667.5,4795497.5,4793500.0,4795162.5,0.17531428815864256
20240305-13:14,4795257.5,4797292.5,4794690.0,4797292.5,0.1749077945794823
20240305-13:15,4797482.5,4799630.0,4796990.0,4799220.0,0.17554070318850606
20240305-13:16,4799432.5,4799432.5,4796105.0,4796137.5,0.1749656145652727
20240305-13:17,4796430.0,4797497.5,4795772.5,4795847.5,0.17421080114347565
20240305-13:18,4795940.0,4796125.0,4793645.0,4794280.0,0.17309003527507646
20240305-13:19,4793822.5,4794240.0,4792565.0,4794182.5,0.17334817092304014
20240305-13:20,4793547.5,4795175.0,4793212.5,4794292.5,0.17261760725675004
20240305-13:21,4794182.5,4795285.0,4793527.5,4794840.0,0.172697217337099
20240305-13:22,4794532.5,4794870.0,4793877.5,4794355.0,0.17294101098077416
20240305-13:23,4794282.5,4796317.5,4793332.5,4796237.5,0.17301800069878165
20240305-13:24,4796137.5,4796310.0,4795310.0,4796272.5,0.17395547623598231
20240305-13:25,4796647.5,4797187.5,4795557.5,4796795.0,0.17418095021544722
20240305-13:26,4796212.5,4798012.5,4795730.0,4797902.5,0.1735426592669019
20240305-13:27,4797600.0,4800385.0,4797245.0,4799350.0,0.17406881201537702
20240305-13:28,4799202.5,4799405.0,4796930.0,4797107.5,0.17303029118995714
20240305-13:29,4797112.5,4797750.0,4796160.0,4796462.5,0.17273786242730063
20240305-13:30,4796900.0,4797662.5,4795987.5,4797647.5,0.17240339596820142
20240305-13:31,4797452.5,4798347.5,4796675.0,4797062.5,0.17252358071574392
20240305-13:32,4797307.5,4799665.0,4797307.5,4797982.5,0.17337300766838482
20240305-13:33,4797797.5,4799977.5,4797765.0,4798775.0,0.17390895302937567
20240305-13:34,4798592.5,4800870.0,4797782.5,4800102.5,0.17414058992123355
20240305-13:35,4799627.5,4800612.5,4798802.5,4799852.5,0.1749352697566672
20240305-13:36,4799742.5,4801352.5,4798510.0,4799727.5,0.17502479226344766
20240305-13:37,4799367.5,4800410.0,4799155.0,4799400.0,0.17502226390988398
20240305-13:38,4799462.5,4799707.5,4797502.5,4797502.5,0.1744748369552497
20240305-13:39,4797417.5,4799292.5,4796887.5,4799272.5,0.174309212961309
20240305-13:40,4799270.0,4799285.0,4797447.5,4797447.5,0.17486937913397027
20240305-13:41,4797312.5,4798685.0,4796880.0,4798685.0,0.17454145030583748
20240305-13:42,4798695.0,4798695.0,4797385.0,4798185.0,0.1746872089487264
20240305-13:43,4798165.0,4799272.5,4797897.5,4798357.5,0.17496409662653384
20240305-13:44,4798057.5,4798577.5,4793777.5,4793777.5,0.17407859115942562
20240305-13:45,4793430.0,4796272.5,4790897.5,4796050.0,0.17369486166851766
20240305-13:46,4796142.5,4796397.5,4793795.0,4794715.0,0.1726951409463653
20240305-13:47,4794782.5,4794785.0,4792387.5,4793840.0,0.1734794523194642
20240305-13:48,4793885.0,4794000.0,4792757.5,4793472.5,0.17447835092444386
20240305-13:49,4793280.0,4793835.0,4786930.0,4787042.5,0.1728153480073758
20240305-13:50,4786852.5,4788030.0,4784860.0,4787690.0,0.1704333023552975
20240305-13:51,4787577.5,4787577.5,4780070.0,4780070.0,0.17126377319543584
20240305-13:52,4779377.5,4781042.5,4777187.5,4780855.0,0.17198674740987735
20240305-13:53,4780330.0,4781205.0,4778587.5,4779520.0,0.17270267808532241
20240305-13:54,4779222.5,4782805.0,4778885.0,4782805.0,0.1725771395370488
20240305-13:55,4782640.0,4784322.5,4782605.0,4782682.5,0.17004136074350779
20240305-13:56,4782647.5,4784510.0,4781052.5,4783800.0,0.17014316862519857
20240305-13:57,4783600.0,4783875.0,4781035.0,4782807.5,0.17065998712431116
20240305-13:58,4782187.5,4785997.5,4782040.0,4785997.5,0.1695946638631969
20240305-13:59,4785960.0,4787310.0,4784512.5,4787310.0,0.1684083330250439
20240305-14:00,4786870.0,4790175.0,4785620.0,4789242.5,0.16852443814961107
20240305-14:01,4788995.0,4789502.5,4787282.5,4787605.0,0.16818998055742568
20240305-14:02,4787625.0,4788265.0,4785902.5,4786117.5,0.1677349744198962
20240305-14:03,4786012.5,4786105.0,4783390.0,4785270.0,0.1684130517656074
20240305-14:04,4785452.5,4785452.5,4783495.0,4783495.0,0.16860056518440453
20240305-14:05,4783507.5,4784295.0,4781457.5,4783655.0,0.16901768854690014
20240305-14:06,4783790.0,4784640.0,4782052.5,4782765.0,0.1682390459640884
20240305-14:07,4782440.0,4785652.5,4782440.0,4785650.0,0.1681967336376394
20240305-14:08,4785597.5,4787787.5,4784412.5,4787457.5,0.16678568668442711
20240305-14:09,4787400.0,4787497.5,4786512.5,4786717.5,0.16707499083391775
20240305-14:10,4787087.5,4790115.0,4786250.0,4789647.5,0.16769130296504015
20240305-14:11,4789665.0,4789832.5,4787425.0,4787837.5,0.16785434934137733
20240305-14:12,4787815.0,4789430.0,4787815.0,4789182.5,0.16810955256885002
20240305-14:13,4789247.5,4789247.5,4785490.0,4786035.0,0.16717924037308457
20240305-14:14,4786135.0,4787655.0,4785677.5,4787655.0,0.16716295423347746
20240305-14:15,4787432.5,4787432.5,4785630.0,4785715.0,0.1674026284628122
20240305-14:16,4785670.0,4788730.0,4785670.0,4788205.0,0.16691404263010956
20240305-14:17,4788195.0,4788960.0,4787740.0,4788817.5,0.1672352529012035
20240305-14:18,4788815.0,4790852.5,4788420.0,4789630.0,0.16684560859059488
20240305-14:19,4789632.5,4790730.0,4789042.5,4790730.0,0.16662831343376777
20240305-14:20,4790620.0,4792900.0,4790620.0,4792850.0,0.16706895989604795
20240305-14:21,4792840.0,4796775.0,4792717.5,4796775.0,0.16713678442584076
20240305-14:22,4797207.5,4798527.5,4795977.5,4798255.0,0.1685706080192744
20240305-14:23,4798215.0,4798987.5,4796992.5,4797530.0,0.16895536850866266
20240305-14:24,4797630.0,4799550.0,4797612.5,4799115.0,0.16950638737400164
20240305-14:25,4799210.0,4799620.0,4796985.0,4797360.0,0.16909890122367952
20240305-14:26,4796860.0,4797622.5,4795482.5,4797265.0,0.16696255360827472
20240305-14:27,4797302.5,4798442.5,4796600.0,4796942.5,0.16824099373578533
20240305-14:28,4796850.0,4796850.0,4793245.0,4793465.0,0.16656143563269205
20240305-14:29,4793637.5,4794717.5,4786500.0,4786970.0,0.16601062679498255
20240305-14:30,4787800.0,4789090.0,4784977.5,4788712.5,0.16616571453600607
20240305-14:31,4788692.5,4791397.5,4788405.0,4789592.5,0.1647763304059043
20240305-14:32,4788992.5,4790695.0,4788992.5,4789860.0,0.1650339346397719
20240305-14:33,4789950.0,4791692.5,4789107.5,4790955.0,0.16496146476654927
20240305-14:34,4791010.0,4792485.0,4790372.5,4790795.0,0.16492524078158982
20240305-14:35,4791157.5,4792082.5,4790600.0,4790600.0,0.16486216913499357
20240305-14:36,4790877.5,4790877.5,4788710.0,4790360.0,0.16421565452894962
20240305-14:37,4790305.0,4792685.0,4789975.0,4791722.5,0.163865942562532
20240305-14:38,4791710.0,4793807.5,4791110.0,4792992.5,0.1628519742933772
20240305-14:39,4792975.0,4794665.0,4792975.0,4793742.5,0.16111220524556075
20240305-14:40,4793685.0,4795345.0,4793522.5,4795065.0,0.16130383935196047
20240305-14:41,4795065.0,4795432.5,4793907.5,4795167.5,0.16145740511746437
20240305-14:42,4795022.5,4796417.5,4794372.5,4795480.0,0.16183819099867142
20240305-14:43,4795650.0,4798210.0,4795082.5,4795082.5,0.16280029171803476
20240305-14:44,4795225.0,4795252.5,4792882.5,4792977.5,0.16104322570209353
20240305-14:45,4793187.5,4793187.5,4790070.0,4792932.5,0.16188117093765117
20240305-14:46,4792920.0,4794240.0,4791465.0,4791780.0,0.16231021674910998
20240305-14:47,4792382.5,4793460.0,4791465.0,4793050.0,0.16248044002694978
20240305-14:48,4792965.0,4794217.5,4792192.5,4794217.5,0.16220027965238934
20240305-14:49,4794212.5,4794307.5,4793050.0,4793972.5,0.16256094522837536
20240305-14:50,4793532.5,4795782.5,4793435.0,4795410.0,0.16330114782656796
20240305-14:51,4795392.5,4795937.5,4794180.0,4794707.5,0.16368428594052442
20240305-14:52,4794920.0,4798270.0,4794800.0,4796785.0,0.16395013652383134
20240305-14:53,4796780.0,4797242.5,4794610.0,4795687.5,0.16320030477469272
20240305-14:54,4795587.5,4795630.0,4790632.5,4791060.0,0.16280973655829842
20240305-14:55,4790497.5,4794292.5,4790092.5,4793040.0,0.16308712929118369
20240305-14:56,4793007.5,4793915.0,4792315.0,4793015.0,0.16202942743099238
20240305-14:57,4793307.5,4793385.0,4791042.5,4792422.5,0.16434250095366956
20240305-14:58,4792380.0,4792572.5,4790257.5,4791647.5,0.16552616147366564
20240305-14:59,4791587.5,4791910.0,4790390.0,4791507.5,0.16552592125071086
20240305-15:00,4791485.0,4792807.5,4788215.0,4792622.5,0.16331246085182605
20240305-15:01,4791885.0,4795507.5,4791715.0,4794180.0,0.16080493232960816
20240305-15:02,4794200.0,4794207.5,4792222.5,4792977.5,0.15987536696237775
20240305-15:03,4793655.0,4794702.5,4792635.0,4793650.0,0.15958577183931816
20240305-15:04,4793532.5,4793770.0,4791917.5,4793740.0,0.15980113202254462
20240305-15:05,4793465.0,4793465.0,4791812.5,4792312.5,0.16030738511825135
20240305-15:06,4792442.5,4793870.0,4791657.5,4793435.0,0.16173279163258292
20240305-15:07,4793445.0,4793445.0,4790332.5,4790907.5,0.16229978864800013
20240305-15:08,4791032.5,4791032.5,4785807.5,4786567.5,0.16202302181458408
